Product_ID,Product_Name,Category,Screen_Size,Resolution,Panel_Type,Price_USD,MSRP_USD,Cost_USD,Margin_Percent,Weight_LBS,Dimensions,HDR_Support,Smart_TV,Refresh_Rate,Release_Year,Warranty_Years,Energy_Rating,Stock_Status
PROJECTOR-85-04507,"Projector 85"" - Model 04507",Projector,85,1440p,IPS,1235.05,1440.63,707.81,43.0,80.5,75.7x43.4x2.1,N/A,N/A,240Hz,2024,3,A+,In Stock
QLED-TV-83-04508,"QLED TV 83"" - Model 04508",QLED TV,83,1080p,VA,1737.27,2057.92,940.59,46.0,80.9,73.9x42.3x4.0,Yes,N/A,240Hz,2024,2,N/A,Limited
COMPUTER-MONITOR-60-04509,"Computer Monitor 60"" - Model 04509",Computer Monitor,60,1080p,Laser,820.01,1026.32,416.26,49.0,55.6,53.4x30.6x3.5,No,N/A,N/A,2024,3,N/A,In Stock
PROJECTOR-85-04510,"Projector 85"" - Model 04510",Projector,85,1440p,N/A,1077.3,1190.82,593.44,45.0,74.1,75.7x43.4x3.4,Yes,Yes,240Hz,2024,3,A++,Pre-order
PROJECTOR-32-04511,"Projector 32"" - Model 04511",Projector,32,1440p,DLP,1136.84,1364.51,640.06,44.0,33.2,28.5x16.3x3.1,Yes,Yes,165Hz,2024,3,A+++,In Stock
QLED-TV-80-04512,"QLED TV 80"" - Model 04512",QLED TV,80,1440p,VA,1762.27,1992.94,1195.31,32.0,75.5,71.2x40.8x2.4,Yes,N/A,N/A,2024,3,A++,Limited
COMPUTER-MONITOR-60-04513,"Computer Monitor 60"" - Model 04513",Computer Monitor,60,4K UHD,IPS,795.75,938.2,511.49,36.0,60.4,53.4x30.6x4.3,N/A,No,144Hz,2023,2,N/A,Pre-order
AUDIO-98-04514,"Audio 98"" - Model 04514",Audio,98,720p,LCD,229.82,296.02,117.16,49.0,86.6,87.2x50.0x4.7,No,N/A,240Hz,2023,2,A+++,In Stock
PROJECTOR-48-04515,"Projector 48"" - Model 04515",Projector,48,4K UHD,DLP,1373.7,1572.39,758.79,45.0,45.8,42.7x24.5x3.6,N/A,N/A,120Hz,2024,2,A+,In Stock
QLED-TV-43-04516,"QLED TV 43"" - Model 04516",QLED TV,43,720p,VA,1171.8,1390.32,591.73,50.0,40.7,38.3x21.9x4.5,Yes,No,60Hz,2024,2,B+,In Stock
PROJECTOR-43-04517,"Projector 43"" - Model 04517",Projector,43,4K UHD,DLP,1247.67,1613.49,763.48,39.0,49.1,38.3x21.9x2.5,Yes,No,144Hz,2024,3,N/A,In Stock
COMPUTER-MONITOR-43-04518,"Computer Monitor 43"" - Model 04518",Computer Monitor,43,1080p,LCD,558.61,625.28,349.42,37.0,43.2,38.3x21.9x3.7,N/A,N/A,N/A,2024,3,B+,In Stock
ACCESSORIES-0-04519,Accessories - SKU 04519,Accessories,0,8K UHD,N/A,99.8,127.39,51.89,48.0,2.5,N/A,No,N/A,240Hz,2023,2,A+,In Stock
QLED-TV-98-04520,"QLED TV 98"" - Model 04520",QLED TV,98,1440p,VA,2001.84,2515.85,1315.43,34.0,93.1,87.2x50.0x4.0,N/A,N/A,120Hz,2024,3,A+++,In Stock
LCD-TV-80-04521,"LCD TV 80"" - Model 04521",LCD TV,80,4K UHD,OLED,880.5,1089.12,502.86,43.0,74.6,71.2x40.8x2.1,Yes,Yes,165Hz,2024,5,A+++,Limited
AUDIO-85-04522,"Audio 85"" - Model 04522",Audio,85,720p,LCD,317.27,382.56,170.85,46.0,75.2,75.7x43.4x4.0,Yes,No,120Hz,2024,1,B+,In Stock
COMPUTER-MONITOR-98-04523,"Computer Monitor 98"" - Model 04523",Computer Monitor,98,8K UHD,VA,1171.98,1521.66,769.41,34.0,86.2,87.2x50.0x4.0,No,No,165Hz,2023,3,B+,In Stock
AUDIO-48-04524,"Audio 48"" - Model 04524",Audio,48,720p,VA,198.25,239.44,134.53,32.0,44.2,42.7x24.5x2.7,N/A,No,N/A,2024,3,A++,Pre-order
PROJECTOR-24-04525,"Projector 24"" - Model 04525",Projector,24,1080p,LCD,537.81,638.23,292.63,46.0,26.6,21.4x12.2x2.3,Yes,Yes,N/A,2024,1,B+,In Stock
QLED-TV-83-04526,"QLED TV 83"" - Model 04526",QLED TV,83,4K UHD,N/A,1796.43,2143.28,1028.4,43.0,75.8,73.9x42.3x4.9,No,N/A,165Hz,2024,3,A+++,In Stock
LCD-TV-85-04527,"LCD TV 85"" - Model 04527",LCD TV,85,4K UHD,Laser,943.56,1098.41,638.48,32.0,77.0,75.7x43.4x3.5,N/A,Yes,60Hz,2024,5,N/A,In Stock
PROJECTOR-43-04528,"Projector 43"" - Model 04528",Projector,43,1440p,VA,488.27,612.31,318.69,35.0,46.4,38.3x21.9x3.5,Yes,N/A,165Hz,2024,3,B+,In Stock
AUDIO-24-04529,"Audio 24"" - Model 04529",Audio,24,4K UHD,N/A,5.67,7.31,3.33,41.0,27.2,21.4x12.2x2.0,No,Yes,75Hz,2024,5,A+++,In Stock
OLED-TV-40-04530,"OLED TV 40"" - Model 04530",OLED TV,40,720p,QLED,1642.77,1963.19,833.95,49.0,40.3,35.6x20.4x3.4,Yes,N/A,75Hz,2024,3,A+++,Pre-order
ACCESSORIES-0-04531,Accessories - SKU 04531,Accessories,0,720p,VA,374.07,486.05,253.65,32.0,9.6,N/A,No,No,N/A,2024,2,A+++,In Stock
COMPUTER-MONITOR-27-04532,"Computer Monitor 27"" - Model 04532",Computer Monitor,27,4K UHD,N/A,430.77,524.55,275.79,36.0,36.4,24.0x13.8x2.2,N/A,No,240Hz,2024,5,A+,In Stock
LCD-TV-24-04533,"LCD TV 24"" - Model 04533",LCD TV,24,1440p,DLP,370.67,453.91,210.03,43.0,27.9,21.4x12.2x4.6,No,No,120Hz,2024,2,A+,Pre-order
COMPUTER-MONITOR-77-04534,"Computer Monitor 77"" - Model 04534",Computer Monitor,77,8K UHD,VA,928.81,1077.53,527.95,43.0,72.7,68.5x39.3x3.9,Yes,N/A,240Hz,2024,1,N/A,In Stock
COMPUTER-MONITOR-45-04535,"Computer Monitor 45"" - Model 04535",Computer Monitor,45,8K UHD,IPS,693.78,893.26,427.18,38.0,44.4,40.0x22.9x2.8,N/A,Yes,144Hz,2023,5,A+++,In Stock
PROJECTOR-40-04536,"Projector 40"" - Model 04536",Projector,40,8K UHD,QLED,1509.41,1922.29,940.43,38.0,37.6,35.6x20.4x2.1,No,No,120Hz,2024,2,A++,In Stock
AUDIO-27-04537,"Audio 27"" - Model 04537",Audio,27,1080p,N/A,122.72,143.67,62.16,49.0,28.9,24.0x13.8x4.2,Yes,Yes,144Hz,2023,1,A+++,In Stock
COMMERCIAL-DISPLAY-70-04538,"Commercial Display 70"" - Model 04538",Commercial Display,70,1080p,DLP,1468.0,1903.28,830.66,43.0,65.3,62.3x35.7x2.7,N/A,No,60Hz,2023,2,A+,Limited
OLED-TV-83-04539,"OLED TV 83"" - Model 04539",OLED TV,83,4K UHD,VA,2557.2,2816.84,1682.1,34.0,73.2,73.9x42.3x4.6,N/A,N/A,240Hz,2024,2,N/A,Pre-order
COMMERCIAL-DISPLAY-83-04540,"Commercial Display 83"" - Model 04540",Commercial Display,83,4K UHD,VA,1649.46,2113.53,983.26,40.0,75.3,73.9x42.3x3.4,N/A,No,144Hz,2024,3,A+++,Limited
COMMERCIAL-DISPLAY-24-04541,"Commercial Display 24"" - Model 04541",Commercial Display,24,4K UHD,IPS,955.93,1145.87,654.92,31.0,24.9,21.4x12.2x4.9,Yes,Yes,240Hz,2023,5,B+,In Stock
ACCESSORIES-0-04542,Accessories - SKU 04542,Accessories,0,8K UHD,OLED,170.39,200.51,87.86,48.0,5.2,N/A,N/A,N/A,120Hz,2024,2,B+,Limited
COMPUTER-MONITOR-80-04543,"Computer Monitor 80"" - Model 04543",Computer Monitor,80,720p,Laser,921.08,1047.17,504.52,45.0,73.1,71.2x40.8x4.3,N/A,No,75Hz,2024,3,A+,In Stock
OLED-TV-60-04544,"OLED TV 60"" - Model 04544",OLED TV,60,1440p,LCD,2098.57,2479.11,1332.22,37.0,54.4,53.4x30.6x3.9,No,Yes,N/A,2024,5,B+,Pre-order
COMPUTER-MONITOR-83-04545,"Computer Monitor 83"" - Model 04545",Computer Monitor,83,720p,QLED,1049.81,1164.44,635.02,40.0,78.2,73.9x42.3x4.4,Yes,Yes,120Hz,2024,3,A+,In Stock
OLED-TV-98-04546,"OLED TV 98"" - Model 04546",OLED TV,98,720p,N/A,2751.22,3192.07,1708.29,38.0,87.0,87.2x50.0x3.7,Yes,N/A,120Hz,2023,2,A+,Pre-order
LCD-TV-24-04547,"LCD TV 24"" - Model 04547",LCD TV,24,4K UHD,LCD,480.59,529.36,305.02,37.0,26.4,21.4x12.2x4.5,Yes,No,N/A,2024,2,A+,Pre-order
PROJECTOR-98-04548,"Projector 98"" - Model 04548",Projector,98,720p,DLP,312.73,383.16,205.95,34.0,89.1,87.2x50.0x3.1,N/A,No,120Hz,2024,2,A+,Pre-order
AUDIO-65-04549,"Audio 65"" - Model 04549",Audio,65,4K UHD,N/A,194.96,223.48,102.81,47.0,66.5,57.9x33.1x4.3,Yes,N/A,120Hz,2024,2,A+,In Stock
QLED-TV-70-04550,"QLED TV 70"" - Model 04550",QLED TV,70,8K UHD,DLP,1583.09,1808.41,849.92,46.0,67.4,62.3x35.7x4.2,Yes,No,144Hz,2023,1,A+,Limited
ACCESSORIES-0-04551,Accessories - SKU 04551,Accessories,0,8K UHD,OLED,72.43,92.53,48.63,33.0,6.7,N/A,No,N/A,240Hz,2024,2,A+,In Stock
ACCESSORIES-0-04552,Accessories - SKU 04552,Accessories,0,720p,OLED,179.94,215.23,108.48,40.0,3.2,N/A,Yes,Yes,240Hz,2024,2,N/A,In Stock
LCD-TV-80-04553,"LCD TV 80"" - Model 04553",LCD TV,80,8K UHD,OLED,790.75,942.44,536.39,32.0,77.5,71.2x40.8x2.3,Yes,Yes,240Hz,2024,2,A+,Pre-order
ACCESSORIES-0-04554,Accessories - SKU 04554,Accessories,0,1440p,DLP,44.27,49.35,24.89,44.0,7.8,N/A,No,Yes,N/A,2024,1,A+++,Limited
COMMERCIAL-DISPLAY-70-04555,"Commercial Display 70"" - Model 04555",Commercial Display,70,1440p,IPS,1507.91,1782.02,894.01,41.0,65.2,62.3x35.7x4.0,Yes,N/A,165Hz,2024,2,B+,In Stock
LCD-TV-77-04556,"LCD TV 77"" - Model 04556",LCD TV,77,720p,N/A,848.71,989.55,494.36,42.0,70.4,68.5x39.3x2.4,N/A,No,165Hz,2024,2,A+++,In Stock
OLED-TV-80-04557,"OLED TV 80"" - Model 04557",OLED TV,80,4K UHD,LCD,2373.9,2672.98,1412.63,40.0,70.8,71.2x40.8x2.4,N/A,N/A,N/A,2024,3,B+,Pre-order
AUDIO-80-04558,"Audio 80"" - Model 04558",Audio,80,8K UHD,IPS,233.63,292.55,130.08,44.0,74.5,71.2x40.8x3.4,Yes,N/A,75Hz,2024,2,A+++,In Stock
QLED-TV-80-04559,"QLED TV 80"" - Model 04559",QLED TV,80,8K UHD,OLED,1782.58,1965.09,1112.35,38.0,70.0,71.2x40.8x2.6,N/A,N/A,120Hz,2024,2,B+,Limited
ACCESSORIES-0-04560,Accessories - SKU 04560,Accessories,0,720p,VA,274.97,355.48,181.96,34.0,1.3,N/A,No,No,144Hz,2024,1,A+++,In Stock
COMPUTER-MONITOR-48-04561,"Computer Monitor 48"" - Model 04561",Computer Monitor,48,1080p,VA,696.98,872.94,406.95,42.0,45.8,42.7x24.5x3.2,Yes,Yes,75Hz,2024,3,N/A,In Stock
ACCESSORIES-0-04562,Accessories - SKU 04562,Accessories,0,720p,IPS,317.07,385.16,180.96,43.0,3.6,N/A,No,No,144Hz,2024,2,A+,In Stock
QLED-TV-45-04563,"QLED TV 45"" - Model 04563",QLED TV,45,720p,QLED,1239.31,1573.22,652.09,47.0,47.0,40.0x22.9x2.3,N/A,Yes,60Hz,2024,3,B+,In Stock
QLED-TV-77-04564,"QLED TV 77"" - Model 04564",QLED TV,77,1440p,Laser,1670.46,2101.76,1133.95,32.0,69.8,68.5x39.3x3.8,Yes,No,N/A,2024,3,A+,In Stock
LCD-TV-75-04565,"LCD TV 75"" - Model 04565",LCD TV,75,720p,OLED,778.54,902.82,468.6,40.0,65.8,66.8x38.2x2.1,N/A,N/A,120Hz,2024,2,N/A,Limited
AUDIO-43-04566,"Audio 43"" - Model 04566",Audio,43,1440p,IPS,293.66,336.17,153.76,48.0,45.7,38.3x21.9x2.5,N/A,N/A,165Hz,2023,2,N/A,In Stock
COMPUTER-MONITOR-24-04567,"Computer Monitor 24"" - Model 04567",Computer Monitor,24,1080p,QLED,431.18,554.11,293.89,32.0,28.7,21.4x12.2x4.4,N/A,No,165Hz,2024,5,A++,In Stock
LCD-TV-98-04568,"LCD TV 98"" - Model 04568",LCD TV,98,1440p,Laser,1015.07,1263.68,654.77,35.0,83.7,87.2x50.0x3.0,No,No,N/A,2024,5,A+,In Stock
PROJECTOR-85-04569,"Projector 85"" - Model 04569",Projector,85,4K UHD,QLED,1740.02,2183.68,872.14,50.0,77.9,75.7x43.4x3.8,Yes,Yes,144Hz,2024,1,A+++,In Stock
COMPUTER-MONITOR-40-04570,"Computer Monitor 40"" - Model 04570",Computer Monitor,40,1080p,LCD,513.37,575.63,266.28,48.0,40.9,35.6x20.4x4.6,N/A,No,240Hz,2024,2,A+,In Stock
PROJECTOR-60-04571,"Projector 60"" - Model 04571",Projector,60,8K UHD,IPS,1974.16,2482.45,1350.06,32.0,58.1,53.4x30.6x2.1,No,N/A,N/A,2024,3,A+,Pre-order
LCD-TV-55-04572,"LCD TV 55"" - Model 04572",LCD TV,55,720p,DLP,699.06,827.34,390.27,44.0,54.5,49.0x28.1x4.5,Yes,Yes,144Hz,2024,3,A++,Limited
AUDIO-27-04573,"Audio 27"" - Model 04573",Audio,27,720p,OLED,52.29,60.71,30.05,43.0,29.0,24.0x13.8x3.4,N/A,N/A,75Hz,2023,2,A+,In Stock
LCD-TV-60-04574,"LCD TV 60"" - Model 04574",LCD TV,60,8K UHD,DLP,733.88,812.01,397.32,46.0,56.0,53.4x30.6x4.0,N/A,Yes,75Hz,2024,3,A++,In Stock
PROJECTOR-83-04575,"Projector 83"" - Model 04575",Projector,83,8K UHD,VA,1322.96,1715.59,925.97,30.0,71.5,73.9x42.3x2.7,N/A,No,60Hz,2024,3,A+++,In Stock
OLED-TV-77-04576,"OLED TV 77"" - Model 04576",OLED TV,77,1080p,Laser,2344.79,2760.93,1270.59,46.0,67.0,68.5x39.3x2.5,No,N/A,75Hz,2024,3,A+,In Stock
COMPUTER-MONITOR-60-04577,"Computer Monitor 60"" - Model 04577",Computer Monitor,60,4K UHD,N/A,811.13,995.89,440.61,46.0,55.1,53.4x30.6x3.1,No,Yes,240Hz,2024,2,A++,Limited
LCD-TV-77-04578,"LCD TV 77"" - Model 04578",LCD TV,77,1080p,Laser,859.59,1005.41,571.69,33.0,70.5,68.5x39.3x3.7,N/A,N/A,60Hz,2024,1,A+,Pre-order
COMMERCIAL-DISPLAY-45-04579,"Commercial Display 45"" - Model 04579",Commercial Display,45,1440p,DLP,1142.54,1402.86,621.3,46.0,41.5,40.0x22.9x3.3,N/A,N/A,75Hz,2024,1,B+,Pre-order
ACCESSORIES-0-04580,Accessories - SKU 04580,Accessories,0,8K UHD,LCD,160.77,201.01,92.69,42.0,0.8,N/A,No,N/A,75Hz,2024,3,N/A,In Stock
OLED-TV-27-04581,"OLED TV 27"" - Model 04581",OLED TV,27,4K UHD,LCD,1389.09,1574.61,792.54,43.0,35.7,24.0x13.8x4.3,N/A,Yes,75Hz,2024,1,B+,In Stock
OLED-TV-27-04582,"OLED TV 27"" - Model 04582",OLED TV,27,1440p,VA,1292.14,1666.57,697.57,46.0,35.5,24.0x13.8x3.4,Yes,N/A,240Hz,2024,3,A+,In Stock
LCD-TV-75-04583,"LCD TV 75"" - Model 04583",LCD TV,75,720p,N/A,766.52,960.48,486.5,37.0,74.7,66.8x38.2x2.2,No,No,120Hz,2024,5,A+++,In Stock
ACCESSORIES-0-04584,Accessories - SKU 04584,Accessories,0,4K UHD,IPS,43.69,49.7,26.91,38.0,6.7,N/A,N/A,No,N/A,2024,3,A+,In Stock
OLED-TV-83-04585,"OLED TV 83"" - Model 04585",OLED TV,83,4K UHD,Laser,2413.42,2947.19,1477.01,39.0,72.2,73.9x42.3x3.0,N/A,Yes,120Hz,2024,2,N/A,In Stock
COMMERCIAL-DISPLAY-77-04586,"Commercial Display 77"" - Model 04586",Commercial Display,77,4K UHD,LCD,1512.47,1698.47,871.23,42.0,72.7,68.5x39.3x2.8,No,No,165Hz,2024,2,A+,Limited
AUDIO-80-04587,"Audio 80"" - Model 04587",Audio,80,1440p,LCD,187.33,211.67,115.57,38.0,72.7,71.2x40.8x4.0,No,Yes,144Hz,2023,3,A+,In Stock
OLED-TV-75-04588,"OLED TV 75"" - Model 04588",OLED TV,75,4K UHD,Laser,2292.51,2690.53,1455.07,37.0,66.5,66.8x38.2x3.0,No,No,75Hz,2024,2,N/A,In Stock
LCD-TV-50-04589,"LCD TV 50"" - Model 04589",LCD TV,50,1440p,N/A,692.11,809.61,403.04,42.0,54.3,44.5x25.5x3.0,No,No,144Hz,2024,3,A++,In Stock
COMPUTER-MONITOR-77-04590,"Computer Monitor 77"" - Model 04590",Computer Monitor,77,1440p,QLED,969.1,1223.92,632.66,35.0,68.1,68.5x39.3x3.0,N/A,No,75Hz,2023,2,A+,In Stock
OLED-TV-80-04591,"OLED TV 80"" - Model 04591",OLED TV,80,4K UHD,IPS,2444.64,3169.94,1520.06,38.0,73.6,71.2x40.8x2.2,N/A,N/A,240Hz,2023,3,A+++,Limited
COMMERCIAL-DISPLAY-27-04592,"Commercial Display 27"" - Model 04592",Commercial Display,27,4K UHD,VA,995.77,1186.71,644.88,35.0,28.6,24.0x13.8x4.3,Yes,No,144Hz,2024,3,A+,In Stock
AUDIO-24-04593,"Audio 24"" - Model 04593",Audio,24,8K UHD,IPS,87.76,110.98,51.64,41.0,24.4,21.4x12.2x2.8,No,Yes,165Hz,2024,3,A+++,In Stock
OLED-TV-83-04594,"OLED TV 83"" - Model 04594",OLED TV,83,8K UHD,QLED,2493.57,2954.67,1421.49,43.0,78.9,73.9x42.3x3.1,Yes,Yes,60Hz,2024,3,N/A,Limited
QLED-TV-83-04595,"QLED TV 83"" - Model 04595",QLED TV,83,720p,OLED,1737.08,2225.14,1124.88,35.0,80.6,73.9x42.3x4.9,No,No,165Hz,2024,3,A+++,In Stock
ACCESSORIES-0-04596,Accessories - SKU 04596,Accessories,0,8K UHD,VA,356.15,417.69,210.37,41.0,9.6,N/A,N/A,No,N/A,2024,3,B+,Limited
LCD-TV-75-04597,"LCD TV 75"" - Model 04597",LCD TV,75,720p,QLED,762.75,847.22,525.57,31.0,72.2,66.8x38.2x2.5,N/A,N/A,120Hz,2023,3,A+,In Stock
OLED-TV-50-04598,"OLED TV 50"" - Model 04598",OLED TV,50,720p,N/A,1793.65,2267.02,1206.25,33.0,50.9,44.5x25.5x2.8,No,N/A,144Hz,2024,3,A+++,Limited
QLED-TV-83-04599,"QLED TV 83"" - Model 04599",QLED TV,83,8K UHD,QLED,1831.72,2040.79,1199.62,35.0,72.5,73.9x42.3x4.3,N/A,No,75Hz,2024,3,A+,In Stock
LCD-TV-83-04600,"LCD TV 83"" - Model 04600",LCD TV,83,1440p,QLED,955.45,1151.87,502.19,47.0,75.3,73.9x42.3x2.1,No,No,75Hz,2024,1,B+,In Stock
ACCESSORIES-0-04601,Accessories - SKU 04601,Accessories,0,720p,Laser,126.17,159.7,80.26,36.0,6.1,N/A,Yes,Yes,240Hz,2024,2,B+,In Stock
LCD-TV-80-04602,"LCD TV 80"" - Model 04602",LCD TV,80,8K UHD,N/A,935.58,1204.66,592.78,37.0,75.2,71.2x40.8x4.4,Yes,Yes,144Hz,2024,5,A+,In Stock
LCD-TV-40-04603,"LCD TV 40"" - Model 04603",LCD TV,40,720p,Laser,567.25,653.73,333.42,41.0,40.5,35.6x20.4x2.3,N/A,No,165Hz,2024,5,A+++,Limited
COMMERCIAL-DISPLAY-32-04604,"Commercial Display 32"" - Model 04604",Commercial Display,32,1440p,Laser,1055.41,1219.29,533.14,49.0,35.8,28.5x16.3x2.2,N/A,N/A,240Hz,2024,1,B+,In Stock
OLED-TV-80-04605,"OLED TV 80"" - Model 04605",OLED TV,80,720p,OLED,2411.74,3045.81,1685.82,30.0,77.7,71.2x40.8x2.5,No,Yes,60Hz,2024,2,B+,In Stock
COMMERCIAL-DISPLAY-80-04606,"Commercial Display 80"" - Model 04606",Commercial Display,80,1440p,DLP,1555.95,2003.82,871.8,44.0,76.7,71.2x40.8x4.5,Yes,Yes,N/A,2024,2,A+,Limited
ACCESSORIES-0-04607,Accessories - SKU 04607,Accessories,0,1440p,Laser,148.47,188.88,87.09,41.0,8.9,N/A,No,N/A,240Hz,2024,5,A++,In Stock
ACCESSORIES-0-04608,Accessories - SKU 04608,Accessories,0,8K UHD,DLP,131.86,159.15,67.66,49.0,7.3,N/A,N/A,No,144Hz,2024,2,N/A,In Stock
AUDIO-77-04609,"Audio 77"" - Model 04609",Audio,77,720p,LCD,92.18,114.09,61.92,33.0,70.8,68.5x39.3x3.4,No,Yes,120Hz,2024,1,N/A,Limited
AUDIO-85-04610,"Audio 85"" - Model 04610",Audio,85,4K UHD,LCD,189.13,234.09,95.31,50.0,81.3,75.7x43.4x4.6,No,No,120Hz,2023,5,N/A,In Stock
OLED-TV-80-04611,"OLED TV 80"" - Model 04611",OLED TV,80,1440p,Laser,2351.72,2656.11,1387.78,41.0,69.3,71.2x40.8x2.4,Yes,N/A,N/A,2023,1,A+,In Stock
AUDIO-80-04612,"Audio 80"" - Model 04612",Audio,80,1080p,OLED,209.1,234.83,134.67,36.0,72.1,71.2x40.8x4.1,Yes,Yes,60Hz,2024,3,N/A,In Stock
LCD-TV-27-04613,"LCD TV 27"" - Model 04613",LCD TV,27,1080p,N/A,514.34,585.56,298.27,42.0,28.6,24.0x13.8x2.2,No,Yes,165Hz,2024,2,A+++,In Stock
COMMERCIAL-DISPLAY-27-04614,"Commercial Display 27"" - Model 04614",Commercial Display,27,4K UHD,IPS,1000.36,1251.51,695.35,30.0,35.8,24.0x13.8x4.5,N/A,Yes,120Hz,2024,2,A++,In Stock
COMMERCIAL-DISPLAY-32-04615,"Commercial Display 32"" - Model 04615",Commercial Display,32,720p,Laser,1055.04,1177.94,699.69,34.0,37.6,28.5x16.3x3.2,N/A,Yes,144Hz,2024,1,A+++,In Stock
LCD-TV-48-04616,"LCD TV 48"" - Model 04616",LCD TV,48,1440p,QLED,670.86,750.12,341.72,49.0,49.5,42.7x24.5x4.3,No,N/A,60Hz,2024,5,A+++,In Stock
LCD-TV-80-04617,"LCD TV 80"" - Model 04617",LCD TV,80,720p,DLP,830.79,988.24,506.23,39.0,76.3,71.2x40.8x2.9,No,Yes,144Hz,2024,2,A++,In Stock
PROJECTOR-50-04618,"Projector 50"" - Model 04618",Projector,50,1440p,OLED,1362.79,1696.84,688.3,49.0,49.5,44.5x25.5x3.1,Yes,Yes,165Hz,2024,2,B+,In Stock
LCD-TV-24-04619,"LCD TV 24"" - Model 04619",LCD TV,24,1440p,VA,407.21,480.46,229.75,44.0,26.8,21.4x12.2x2.2,No,N/A,N/A,2024,1,A+,Pre-order
OLED-TV-48-04620,"OLED TV 48"" - Model 04620",OLED TV,48,4K UHD,DLP,1733.88,1958.67,875.63,49.0,44.1,42.7x24.5x3.8,N/A,N/A,120Hz,2023,3,A++,In Stock
COMMERCIAL-DISPLAY-75-04621,"Commercial Display 75"" - Model 04621",Commercial Display,75,1440p,Laser,1451.09,1678.87,817.63,44.0,69.8,66.8x38.2x4.5,N/A,N/A,75Hz,2023,1,A++,In Stock
ACCESSORIES-0-04622,Accessories - SKU 04622,Accessories,0,720p,OLED,-15.2,-18.69,-10.34,32.0,5.5,N/A,No,Yes,165Hz,2023,5,A+++,Limited
AUDIO-32-04623,"Audio 32"" - Model 04623",Audio,32,1080p,VA,102.43,131.12,58.69,43.0,40.1,28.5x16.3x4.4,Yes,Yes,N/A,2024,2,N/A,Pre-order
QLED-TV-75-04624,"QLED TV 75"" - Model 04624",QLED TV,75,4K UHD,LCD,1641.59,1875.69,1139.84,31.0,66.7,66.8x38.2x3.1,N/A,No,120Hz,2024,2,B+,In Stock
COMPUTER-MONITOR-50-04625,"Computer Monitor 50"" - Model 04625",Computer Monitor,50,4K UHD,N/A,693.57,868.37,364.07,48.0,50.1,44.5x25.5x3.4,Yes,Yes,240Hz,2024,2,N/A,In Stock
COMPUTER-MONITOR-27-04626,"Computer Monitor 27"" - Model 04626",Computer Monitor,27,4K UHD,DLP,433.06,532.49,276.26,36.0,36.4,24.0x13.8x3.3,No,Yes,165Hz,2023,5,A++,In Stock
COMPUTER-MONITOR-48-04627,"Computer Monitor 48"" - Model 04627",Computer Monitor,48,1440p,LCD,716.66,910.09,396.47,45.0,50.8,42.7x24.5x2.3,No,N/A,120Hz,2023,1,A+++,Limited
AUDIO-80-04628,"Audio 80"" - Model 04628",Audio,80,8K UHD,QLED,285.84,326.16,197.92,31.0,70.6,71.2x40.8x3.8,Yes,No,60Hz,2024,5,N/A,In Stock
COMPUTER-MONITOR-43-04629,"Computer Monitor 43"" - Model 04629",Computer Monitor,43,4K UHD,Laser,629.64,763.1,408.03,35.0,39.5,38.3x21.9x2.9,Yes,No,75Hz,2024,3,B+,In Stock
QLED-TV-70-04630,"QLED TV 70"" - Model 04630",QLED TV,70,1080p,OLED,1551.3,1891.86,1044.68,33.0,61.1,62.3x35.7x4.6,Yes,No,144Hz,2023,2,N/A,In Stock
LCD-TV-40-04631,"LCD TV 40"" - Model 04631",LCD TV,40,4K UHD,DLP,490.64,571.68,253.24,48.0,37.4,35.6x20.4x2.3,No,Yes,60Hz,2024,3,A++,In Stock
OLED-TV-65-04632,"OLED TV 65"" - Model 04632",OLED TV,65,8K UHD,OLED,2196.46,2695.84,1344.17,39.0,57.8,57.9x33.1x3.6,N/A,N/A,75Hz,2024,3,A++,In Stock
QLED-TV-45-04633,"QLED TV 45"" - Model 04633",QLED TV,45,1440p,LCD,1266.27,1534.31,652.9,48.0,45.4,40.0x22.9x2.2,N/A,No,120Hz,2024,2,A+++,In Stock
OLED-TV-40-04634,"OLED TV 40"" - Model 04634",OLED TV,40,1080p,QLED,1673.94,2045.68,887.96,47.0,38.1,35.6x20.4x4.7,N/A,N/A,144Hz,2023,3,A++,Limited
AUDIO-83-04635,"Audio 83"" - Model 04635",Audio,83,1440p,N/A,240.4,286.27,122.46,49.0,77.0,73.9x42.3x2.1,Yes,No,240Hz,2024,2,A+++,In Stock
OLED-TV-60-04636,"OLED TV 60"" - Model 04636",OLED TV,60,4K UHD,Laser,2041.9,2307.85,1055.51,48.0,58.7,53.4x30.6x2.4,Yes,N/A,N/A,2024,2,N/A,Pre-order
COMMERCIAL-DISPLAY-98-04637,"Commercial Display 98"" - Model 04637",Commercial Display,98,1080p,LCD,1848.73,2298.7,960.03,48.0,84.7,87.2x50.0x2.6,Yes,N/A,144Hz,2024,1,A+++,Pre-order
COMMERCIAL-DISPLAY-60-04638,"Commercial Display 60"" - Model 04638",Commercial Display,60,1440p,DLP,1287.26,1441.15,863.16,33.0,56.4,53.4x30.6x4.5,No,No,75Hz,2023,5,A+,In Stock
QLED-TV-70-04639,"QLED TV 70"" - Model 04639",QLED TV,70,720p,QLED,1555.3,1889.9,936.21,40.0,62.4,62.3x35.7x2.0,N/A,Yes,60Hz,2023,1,B+,In Stock
